transaction_id,amount,location,location_match,previous_fraud,payment_method,device_type,transactions_last_1h,transactions_last_24h,transaction_hour,merchant_category,account_age_days,is_international,is_fraud
TXN00012383,377.43,Bangalore,True,0,card,mobile,0,9,16,Fashion,1210,1,0
TXN00012384,537.76,Hyderabad,True,0,upi,mobile,0,10,0,Grocery,272,0,0
TXN00012385,518.03,Kolkata,True,0,upi,desktop,0,6,15,Fashion,1568,1,0
TXN00012386,735.69,Bangalore,True,0,card,mobile,0,8,16,Entertainment,1558,0,0
TXN00012387,557.25,Kolkata,True,0,upi,mobile,1,9,5,Travel,911,0,0
TXN00012388,170.22,Kolkata,False,0,upi,tablet,3,9,20,Grocery,1525,0,0
TXN00012389,438.52,Ahmedabad,True,0,netbanking,mobile,2,8,9,Entertainment,198,0,0
TXN00012390,718.55,Delhi,True,1,upi,mobile,4,9,21,Food,893,0,1
TXN00012391,3090.35,Hyderabad,True,0,card,desktop,2,9,23,Grocery,143,0,0
TXN00012392,9018.92,Delhi,True,1,upi,mobile,2,13,12,Food,798,0,1
TXN00012393,3475.98,Kolkata,True,0,wallet,desktop,1,9,18,Utilities,1574,0,0
TXN00012394,340.94,Bangalore,True,0,upi,mobile,4,10,18,Travel,1385,0,0
TXN00012395,372.12,Kolkata,True,0,netbanking,desktop,4,9,23,Travel,1930,0,0
TXN00012396,671.39,Delhi,True,0,card,desktop,2,8,22,Utilities,348,0,0
TXN00012397,5696.61,Ahmedabad,True,0,upi,mobile,3,6,21,Food,526,1,0
TXN00012398,666.9,Chennai,True,0,upi,mobile,0,8,13,Entertainment,611,0,0
TXN00012399,185.74,Mumbai,True,0,upi,mobile,0,10,3,Utilities,1177,0,0
TXN00012400,460.96,Kolkata,True,0,upi,mobile,5,5,15,Food,716,0,0
TXN00012401,1839.73,Hyderabad,True,1,upi,desktop,1,7,1,Electronics,811,0,1
TXN00012402,1708.8,Ahmedabad,True,0,wallet,desktop,2,12,1,Utilities,1302,0,0
TXN00012403,641.86,Ahmedabad,True,1,upi,desktop,1,10,14,Utilities,1961,0,1
TXN00012404,1696.58,Chennai,True,0,upi,tablet,0,9,7,Electronics,1903,0,0
TXN00012405,65.64,Pune,True,0,netbanking,desktop,0,6,3,Utilities,49,0,0
TXN00012406,896.79,Mumbai,True,0,netbanking,desktop,2,6,0,Fashion,995,0,0
TXN00012407,2061.86,Chennai,True,0,upi,desktop,1,10,22,Fashion,1177,0,0
TXN00012408,320.05,Delhi,True,0,card,mobile,1,7,4,Electronics,808,0,0
TXN00012409,318.82,Bangalore,True,0,card,desktop,2,6,22,Fashion,1411,0,0
TXN00012410,102.67,Kolkata,True,0,upi,desktop,2,10,9,Entertainment,1581,0,0
TXN00012411,4598.55,Delhi,True,0,upi,mobile,2,7,14,Entertainment,1904,1,0
TXN00012412,362.29,Pune,True,0,upi,tablet,2,7,11,Food,1724,0,0
TXN00012413,1042.9,Bangalore,True,0,upi,mobile,3,11,2,Fashion,656,0,0
TXN00012414,1554.52,Hyderabad,True,0,upi,mobile,2,6,20,Food,595,0,0
TXN00012415,4221.25,Hyderabad,True,0,upi,mobile,3,4,3,Utilities,1086,0,0
TXN00012416,675.41,Delhi,True,0,card,mobile,2,5,13,Food,922,0,0
TXN00012417,441.97,Mumbai,True,0,card,mobile,2,6,4,Travel,1245,0,0
TXN00012418,967.76,Bangalore,True,0,card,mobile,4,14,4,Electronics,998,0,0
TXN00012419,3284.93,Chennai,True,0,card,desktop,1,8,3,Entertainment,1344,0,0
TXN00012420,663.43,Ahmedabad,True,0,netbanking,desktop,1,7,7,Fashion,1353,0,0
TXN00012421,279.85,Mumbai,True,0,netbanking,desktop,0,6,5,Grocery,1736,0,0
TXN00012422,146.9,Delhi,True,0,netbanking,mobile,2,4,12,Entertainment,1717,0,0
TXN00012423,208.76,Ahmedabad,True,0,upi,mobile,3,5,12,Grocery,1286,0,0
TXN00012424,2070.29,Chennai,True,0,upi,desktop,3,10,18,Travel,1440,0,0
TXN00012425,562.24,Chennai,True,1,card,desktop,2,3,11,Entertainment,419,0,1
TXN00012426,410.07,Bangalore,True,0,upi,desktop,2,9,1,Food,377,0,0
TXN00012427,363.96,Hyderabad,True,0,upi,mobile,2,7,17,Fashion,1603,0,0
TXN00012428,878.45,Hyderabad,True,0,upi,mobile,1,6,10,Grocery,1169,0,0
TXN00012429,614.75,Ahmedabad,True,0,wallet,tablet,1,5,20,Electronics,1395,0,0
TXN00012430,592.39,Delhi,True,0,upi,desktop,0,13,8,Travel,1534,0,0
TXN00012431,3529.35,Bangalore,True,0,upi,mobile,2,3,19,Food,1872,0,0
TXN00012432,4343.47,Ahmedabad,True,0,upi,mobile,2,8,1,Grocery,602,0,0
TXN00012433,136.13,Chennai,True,0,card,mobile,0,1,23,Entertainment,797,0,0
TXN00012434,1147.07,Delhi,True,0,upi,mobile,1,9,22,Utilities,1111,0,0
TXN00012435,340.38,Hyderabad,True,0,upi,mobile,2,5,22,Fashion,935,0,0
TXN00012436,608.83,Chennai,True,0,wallet,mobile,1,11,0,Food,106,1,0
TXN00012437,1124.19,Chennai,True,0,netbanking,tablet,1,6,10,Food,1920,0,0
TXN00012438,633.09,Pune,False,0,card,desktop,5,8,18,Fashion,458,0,1
TXN00012439,1030.83,Mumbai,True,0,wallet,desktop,3,11,9,Utilities,195,0,0
TXN00012440,1677.2,Delhi,True,0,upi,desktop,2,13,7,Electronics,1886,1,0
TXN00012441,1106.16,Chennai,True,0,card,mobile,2,9,1,Travel,1382,0,0
TXN00012442,392.72,Pune,True,0,upi,mobile,1,10,22,Entertainment,1470,0,0
TXN00012443,400.41,Hyderabad,True,0,card,mobile,2,6,16,Electronics,117,0,0
TXN00012444,164.18,Kolkata,True,0,upi,desktop,1,4,5,Fashion,370,0,0
TXN00012445,312.72,Delhi,True,0,upi,tablet,1,15,17,Grocery,154,0,0
TXN00012446,6924.96,Ahmedabad,True,0,upi,mobile,0,7,11,Fashion,1846,0,0
TXN00012447,334.76,Ahmedabad,True,0,upi,mobile,0,5,17,Entertainment,979,0,0
TXN00012448,215.27,Hyderabad,True,0,card,mobile,2,15,14,Fashion,1142,0,0
TXN00012449,1137.44,Kolkata,True,0,card,mobile,0,10,21,Entertainment,46,0,0
TXN00012450,708.54,Hyderabad,True,0,card,mobile,1,9,15,Grocery,1243,1,0
TXN00012451,645.13,Delhi,True,0,upi,tablet,2,10,16,Utilities,1779,0,0
TXN00012452,3768.99,Pune,True,0,upi,mobile,1,15,17,Grocery,832,0,0
TXN00012453,1463.6,Delhi,True,0,card,tablet,1,4,6,Electronics,529,0,0
TXN00012454,446.58,Kolkata,True,0,card,mobile,4,7,4,Travel,28,0,0
TXN00012455,501.54,Ahmedabad,True,0,upi,mobile,2,5,8,Utilities,1415,0,0
TXN00012456,460.25,Ahmedabad,True,0,card,mobile,0,9,0,Entertainment,937,0,0
TXN00012457,2093.99,Ahmedabad,True,0,netbanking,desktop,2,8,3,Entertainment,797,1,0
TXN00012458,570.01,Kolkata,True,0,upi,mobile,3,6,6,Entertainment,1543,0,0
TXN00012459,111.29,Kolkata,True,1,upi,desktop,0,13,13,Utilities,121,0,0
TXN00012460,758.59,Ahmedabad,True,0,upi,mobile,4,7,8,Travel,1535,0,0
TXN00012461,147.51,Ahmedabad,True,0,wallet,desktop,1,2,19,Fashion,409,0,0
TXN00012462,8841.97,Chennai,True,0,upi,mobile,1,4,16,Travel,925,0,0
TXN00012463,276.55,Hyderabad,True,0,upi,mobile,2,11,14,Fashion,1882,0,0
TXN00012464,669.52,Bangalore,True,0,netbanking,mobile,1,10,20,Electronics,976,0,0
TXN00012465,1062.77,Hyderabad,True,0,upi,mobile,1,8,23,Grocery,671,0,0
TXN00012466,582.36,Chennai,True,0,card,mobile,1,11,5,Utilities,1016,0,0
TXN00012467,581.48,Kolkata,True,0,upi,mobile,3,7,19,Utilities,465,0,0
TXN00012468,1272.35,Delhi,True,0,wallet,desktop,1,11,20,Utilities,1620,0,0
TXN00012469,4287.46,Pune,True,0,netbanking,desktop,0,12,19,Travel,1960,0,0
TXN00012470,1861.0,Hyderabad,True,0,card,mobile,3,7,6,Food,517,0,0
TXN00012471,4068.29,Pune,True,1,upi,tablet,4,12,6,Food,1830,0,0
TXN00012472,252.99,Chennai,True,0,upi,tablet,0,8,9,Electronics,1035,0,0
TXN00012473,1134.23,Pune,True,0,card,tablet,0,1,20,Food,615,0,0
TXN00012474,948.97,Ahmedabad,True,0,upi,mobile,1,5,5,Food,1150,0,0
TXN00012475,1177.1,Ahmedabad,True,1,card,mobile,1,4,11,Travel,814,0,1
TXN00012476,3635.37,Mumbai,True,0,card,mobile,2,6,2,Food,1212,0,0
TXN00012477,627.5,Chennai,True,0,netbanking,mobile,1,5,21,Utilities,1291,1,0
TXN00012478,512.12,Pune,False,0,upi,mobile,0,9,11,Food,1301,1,0
TXN00012479,1439.41,Hyderabad,False,0,card,mobile,1,6,2,Grocery,1740,0,0
TXN00012480,113.14,Hyderabad,False,0,netbanking,mobile,2,8,9,Food,811,0,0
TXN00012481,616.51,Delhi,True,0,card,mobile,1,6,20,Food,880,0,0
TXN00012482,690.21,Delhi,True,0,netbanking,mobile,1,4,23,Grocery,911,0,0
TXN00012483,290.68,Ahmedabad,True,0,upi,desktop,0,4,3,Grocery,686,0,0
TXN00012484,2559.01,Kolkata,True,0,card,mobile,1,4,2,Entertainment,1208,0,0
TXN00012485,248.68,Pune,True,0,wallet,mobile,2,10,14,Utilities,1499,0,0
TXN00012486,688.94,Chennai,True,0,upi,mobile,0,16,7,Utilities,651,0,0
TXN00012487,1104.43,Chennai,True,0,upi,mobile,0,11,20,Travel,176,1,0
TXN00012488,3545.41,Bangalore,True,0,upi,desktop,3,9,23,Utilities,1686,0,0
TXN00012489,790.76,Kolkata,True,0,card,mobile,0,8,3,Electronics,1097,0,0
TXN00012490,2240.33,Chennai,True,0,card,mobile,3,15,1,Electronics,4,0,0
TXN00012491,1728.94,Kolkata,True,0,upi,desktop,0,9,18,Food,457,0,0
TXN00012492,916.37,Chennai,True,0,netbanking,mobile,3,10,20,Travel,391,0,0
TXN00012493,241.33,Hyderabad,True,0,netbanking,mobile,6,5,9,Utilities,452,0,1
TXN00012494,165.1,Pune,True,0,wallet,mobile,1,7,22,Utilities,1118,0,0
TXN00012495,899.44,Chennai,True,0,card,mobile,1,4,3,Utilities,45,0,0
TXN00012496,440.38,Delhi,True,0,card,mobile,2,10,7,Travel,896,1,0
TXN00012497,2199.09,Hyderabad,True,0,netbanking,mobile,2,4,3,Electronics,278,0,0
TXN00012498,1817.2,Mumbai,True,0,upi,mobile,2,9,1,Electronics,1777,0,0
TXN00012499,652.98,Kolkata,True,0,card,mobile,2,8,2,Fashion,1383,1,1
TXN00012500,223.88,Chennai,True,0,card,mobile,2,6,13,Food,555,1,0
TXN00012501,1403.07,Delhi,True,0,upi,desktop,0,14,13,Grocery,1784,0,0
TXN00012502,261.09,Chennai,True,0,upi,desktop,2,12,11,Grocery,1148,0,0
TXN00012503,347.34,Mumbai,True,0,upi,mobile,1,6,9,Grocery,487,0,0
TXN00012504,272.4,Hyderabad,True,0,upi,desktop,4,10,12,Food,950,0,0
TXN00012505,686.95,Bangalore,True,0,card,mobile,1,12,23,Electronics,110,0,0
TXN00012506,2898.14,Kolkata,True,0,netbanking,mobile,3,9,7,Grocery,584,1,0
TXN00012507,795.58,Pune,True,0,upi,mobile,3,10,21,Grocery,1861,0,0
TXN00012508,491.31,Pune,True,0,upi,mobile,1,4,13,Entertainment,1452,1,0
TXN00012509,149.37,Bangalore,True,0,card,mobile,3,14,6,Grocery,600,0,0
TXN00012510,1468.43,Pune,True,0,upi,mobile,2,7,0,Electronics,685,0,0
TXN00012511,339.06,Chennai,True,0,upi,mobile,0,10,8,Utilities,1383,0,0
TXN00012512,910.4,Ahmedabad,True,0,upi,tablet,1,8,5,Fashion,702,0,0
TXN00012513,541.84,Chennai,True,0,upi,mobile,0,8,23,Grocery,1269,0,0
TXN00012514,2011.44,Pune,True,0,upi,mobile,3,6,23,Electronics,1453,0,0
TXN00012515,672.94,Kolkata,True,1,upi,tablet,0,9,13,Grocery,1518,0,1
TXN00012516,749.79,Mumbai,True,1,netbanking,mobile,1,4,21,Utilities,127,0,0
TXN00012517,1365.03,Pune,True,0,upi,mobile,0,5,5,Grocery,1545,0,0
TXN00012518,8121.3,Ahmedabad,True,0,upi,tablet,4,6,3,Travel,1975,0,0
TXN00012519,2125.8,Mumbai,True,0,wallet,mobile,5,11,0,Electronics,21,1,1
TXN00012520,725.71,Pune,True,0,card,mobile,1,5,9,Travel,1142,0,0
TXN00012521,802.82,Chennai,True,0,upi,desktop,2,9,14,Electronics,1750,0,0
TXN00012522,449.11,Pune,True,0,upi,desktop,2,4,5,Travel,1508,0,0
TXN00012523,281.35,Ahmedabad,True,0,card,mobile,0,9,12,Electronics,141,0,0
TXN00012524,435.54,Delhi,False,0,card,mobile,0,8,21,Entertainment,1342,0,0
TXN00012525,342.15,Kolkata,True,0,upi,mobile,2,8,19,Utilities,260,1,0
TXN00012526,1641.42,Kolkata,True,0,upi,mobile,3,10,9,Travel,1219,0,0
TXN00012527,246.24,Ahmedabad,True,0,wallet,desktop,0,9,23,Entertainment,149,0,0
TXN00012528,3467.34,Kolkata,True,0,card,mobile,2,10,19,Fashion,845,0,0
TXN00012529,1829.62,Bangalore,True,0,upi,desktop,1,6,7,Grocery,1403,0,0
TXN00012530,818.25,Delhi,True,0,upi,desktop,1,6,2,Electronics,476,0,0
TXN00012531,800.28,Pune,True,0,upi,mobile,0,10,16,Grocery,1859,0,0
TXN00012532,433.37,Ahmedabad,True,0,upi,mobile,1,7,5,Entertainment,982,0,0
TXN00012533,1076.75,Mumbai,True,0,wallet,mobile,3,5,1,Utilities,392,1,0
TXN00012534,2647.88,Ahmedabad,True,0,upi,mobile,3,9,18,Entertainment,1140,0,0
TXN00012535,369.13,Pune,True,0,wallet,tablet,0,13,1,Fashion,729,0,0
TXN00012536,148.1,Kolkata,True,0,upi,mobile,2,9,2,Travel,924,1,0
TXN00012537,1733.94,Hyderabad,True,0,upi,mobile,2,4,20,Entertainment,1383,0,0
TXN00012538,1143.0,Hyderabad,True,0,upi,desktop,2,6,9,Entertainment,1504,0,0
TXN00012539,233.32,Hyderabad,True,0,card,mobile,2,10,22,Fashion,1239,0,0
TXN00012540,357.05,Hyderabad,True,0,card,tablet,2,8,17,Fashion,1797,0,0
TXN00012541,310.94,Kolkata,True,0,card,mobile,1,10,20,Food,481,0,0
TXN00012542,360.55,Pune,True,0,card,mobile,2,6,12,Entertainment,1366,0,0
TXN00012543,560.35,Hyderabad,True,0,upi,mobile,1,11,13,Fashion,836,0,0
TXN00012544,596.7,Bangalore,True,0,card,desktop,5,13,2,Food,98,0,1
TXN00012545,391.01,Pune,True,0,upi,mobile,1,7,15,Utilities,274,0,0
TXN00012546,347.45,Delhi,True,0,card,desktop,1,6,23,Fashion,1235,0,0
TXN00012547,622.01,Ahmedabad,True,0,upi,mobile,2,5,7,Entertainment,1078,0,0
TXN00012548,962.06,Ahmedabad,True,0,upi,mobile,0,12,11,Food,1340,0,0
TXN00012549,564.92,Pune,True,0,netbanking,mobile,1,4,22,Electronics,1918,0,0
TXN00012550,2861.63,Mumbai,False,0,upi,tablet,2,8,21,Utilities,1802,0,0
TXN00012551,1398.99,Kolkata,True,0,wallet,mobile,1,7,13,Food,1352,0,0
TXN00012552,139.03,Kolkata,True,0,netbanking,mobile,5,9,9,Fashion,1188,0,0
TXN00012553,1423.27,Bangalore,True,0,upi,mobile,0,5,4,Travel,539,0,0
TXN00012554,1557.3,Pune,True,0,upi,tablet,3,5,4,Grocery,1481,0,0
TXN00012555,495.91,Delhi,True,0,netbanking,mobile,0,9,7,Food,1097,0,0
TXN00012556,154.45,Mumbai,True,0,netbanking,tablet,0,5,12,Entertainment,926,0,0
TXN00012557,807.13,Chennai,True,0,upi,mobile,1,8,16,Entertainment,1041,0,0
TXN00012558,793.25,Mumbai,True,0,wallet,mobile,0,4,7,Travel,652,0,0
TXN00012559,232.94,Ahmedabad,True,0,wallet,mobile,2,9,20,Fashion,1406,0,0
TXN00012560,162.11,Ahmedabad,True,0,card,mobile,0,6,11,Fashion,333,0,0
TXN00012561,726.55,Delhi,True,0,netbanking,mobile,0,9,12,Food,1911,1,0
TXN00012562,619.08,Kolkata,True,0,upi,desktop,2,7,0,Utilities,1260,0,0
TXN00012563,505.54,Chennai,True,0,card,mobile,5,10,19,Utilities,97,1,0
TXN00012564,729.87,Delhi,True,0,upi,mobile,0,7,16,Entertainment,932,0,0
TXN00012565,237.83,Delhi,True,0,upi,mobile,1,9,15,Travel,1721,0,0
TXN00012566,495.87,Kolkata,True,0,card,mobile,1,3,17,Utilities,784,1,0
TXN00012567,1438.37,Delhi,True,0,upi,mobile,0,9,8,Utilities,1884,0,0
TXN00012568,544.38,Kolkata,True,0,card,mobile,2,8,0,Entertainment,235,0,0
TXN00012569,127.16,Hyderabad,True,0,netbanking,tablet,2,9,17,Electronics,1224,0,0
TXN00012570,475.63,Bangalore,True,0,upi,desktop,1,5,1,Fashion,71,0,0
TXN00012571,246.52,Ahmedabad,True,0,upi,mobile,1,5,2,Travel,921,0,0
TXN00012572,1073.27,Delhi,True,0,card,mobile,3,10,3,Entertainment,312,0,0
TXN00012573,1136.07,Hyderabad,True,0,upi,mobile,0,7,9,Fashion,1378,0,0
TXN00012574,129.02,Pune,True,0,netbanking,mobile,4,7,18,Electronics,672,0,0
TXN00012575,1843.69,Mumbai,True,0,upi,mobile,1,10,12,Fashion,1601,0,0
TXN00012576,235.38,Kolkata,True,0,card,mobile,3,12,21,Grocery,1932,1,0
TXN00012577,4445.79,Kolkata,True,0,upi,desktop,2,9,0,Utilities,1787,0,0
TXN00012578,758.21,Pune,True,1,upi,mobile,1,4,13,Grocery,914,0,0
TXN00012579,203.08,Pune,True,0,upi,mobile,2,11,19,Travel,972,0,0
TXN00012580,227.79,Chennai,True,0,upi,mobile,4,9,9,Travel,1314,0,0
TXN00012581,1173.23,Ahmedabad,True,0,card,desktop,2,5,6,Travel,1093,0,0
TXN00012582,520.18,Hyderabad,False,0,card,mobile,1,8,5,Travel,1145,0,0
TXN00012583,719.31,Hyderabad,True,0,upi,mobile,0,10,11,Grocery,1462,0,0
TXN00012584,4715.78,Delhi,True,0,upi,mobile,0,16,22,Fashion,1555,0,0
TXN00012585,370.72,Delhi,True,0,card,desktop,1,8,8,Utilities,406,1,0
TXN00012586,854.55,Hyderabad,True,1,netbanking,mobile,1,11,21,Entertainment,1084,0,1
TXN00012587,3814.03,Bangalore,True,0,card,desktop,3,8,9,Travel,854,0,0
TXN00012588,1077.26,Chennai,True,0,upi,mobile,1,10,13,Utilities,428,0,0
TXN00012589,136.64,Chennai,True,0,netbanking,desktop,2,12,14,Entertainment,253,0,0
TXN00012590,1394.85,Ahmedabad,True,0,wallet,desktop,2,5,2,Fashion,1917,0,0
TXN00012591,222.58,Delhi,True,0,upi,desktop,0,11,1,Food,1218,0,0
TXN00012592,3759.72,Ahmedabad,True,0,card,desktop,2,11,15,Fashion,584,0,0
TXN00012593,323.58,Chennai,True,0,card,mobile,2,6,5,Entertainment,145,0,0
TXN00012594,20974.7,Pune,True,0,wallet,mobile,0,7,11,Travel,255,0,0
TXN00012595,4018.75,Delhi,True,0,card,desktop,1,10,14,Grocery,593,1,0
TXN00012596,333.07,Delhi,True,0,wallet,mobile,3,11,17,Entertainment,128,0,0
TXN00012597,817.81,Bangalore,True,0,upi,mobile,1,13,9,Fashion,473,0,0
TXN00012598,1832.84,Hyderabad,True,0,upi,desktop,1,3,5,Travel,1606,0,0
TXN00012599,1894.36,Ahmedabad,True,0,netbanking,mobile,1,5,8,Food,104,0,0
TXN00012600,1301.38,Bangalore,True,0,netbanking,mobile,0,7,5,Entertainment,1872,0,0
TXN00012601,3171.58,Kolkata,True,0,card,mobile,1,2,19,Fashion,1327,0,0
TXN00012602,698.79,Delhi,False,0,netbanking,desktop,1,6,5,Travel,1996,0,1
TXN00012603,534.44,Bangalore,True,0,card,desktop,0,11,3,Food,390,0,0
TXN00012604,546.24,Chennai,True,0,card,mobile,3,7,3,Grocery,1647,0,0
TXN00012605,2056.63,Delhi,True,0,card,mobile,2,4,1,Food,218,0,0
TXN00012606,1195.49,Bangalore,True,0,card,desktop,2,4,1,Food,1771,0,0
TXN00012607,1102.16,Mumbai,True,0,upi,mobile,2,5,8,Grocery,979,0,0
TXN00012608,1918.64,Ahmedabad,True,0,card,mobile,1,6,2,Utilities,1143,0,0
TXN00012609,83.8,Mumbai,True,0,upi,tablet,2,7,12,Travel,78,0,0
TXN00012610,1125.17,Ahmedabad,True,0,upi,mobile,1,9,11,Grocery,966,0,0
TXN00012611,1017.43,Delhi,True,0,upi,mobile,1,8,18,Travel,1054,0,0
TXN00012612,5015.56,Bangalore,True,0,wallet,mobile,1,4,18,Food,1186,1,0
TXN00012613,148.88,Delhi,True,0,upi,tablet,2,7,2,Fashion,1859,0,0
TXN00012614,4436.04,Bangalore,True,0,upi,mobile,2,7,21,Food,238,0,0
TXN00012615,869.19,Hyderabad,True,0,upi,mobile,1,8,12,Food,770,0,0
TXN00012616,1369.91,Bangalore,True,0,upi,desktop,0,12,14,Electronics,1564,0,0
TXN00012617,5054.95,Bangalore,True,0,upi,mobile,3,14,12,Food,1477,0,0
TXN00012618,1482.45,Kolkata,True,0,upi,mobile,4,8,14,Electronics,325,0,0
TXN00012619,1242.67,Delhi,True,0,upi,mobile,3,8,6,Fashion,267,0,0
TXN00012620,1044.33,Bangalore,True,0,netbanking,mobile,1,11,9,Food,993,0,0
TXN00012621,470.02,Delhi,True,0,netbanking,mobile,2,7,11,Utilities,772,0,0
TXN00012622,775.32,Delhi,True,0,upi,desktop,0,14,0,Utilities,375,0,0
TXN00012623,364.14,Pune,True,0,card,mobile,2,8,7,Entertainment,1693,1,0
TXN00012624,761.73,Kolkata,True,0,card,desktop,2,5,0,Entertainment,1229,1,0
TXN00012625,61.26,Delhi,True,0,card,tablet,1,9,12,Grocery,964,0,0
TXN00012626,1282.49,Bangalore,True,0,card,desktop,1,13,2,Food,1709,1,0
TXN00012627,699.73,Ahmedabad,True,0,upi,mobile,0,5,2,Electronics,1124,0,0
TXN00012628,552.68,Kolkata,True,0,card,tablet,3,3,11,Travel,1286,1,0
TXN00012629,1018.76,Ahmedabad,True,0,upi,tablet,2,7,23,Grocery,155,0,0
TXN00012630,165.29,Mumbai,True,0,upi,mobile,3,10,15,Grocery,19,1,0
TXN00012631,6679.57,Hyderabad,False,0,upi,mobile,0,11,8,Travel,120,0,0
TXN00012632,714.49,Bangalore,True,0,netbanking,tablet,3,8,23,Travel,1181,0,0
TXN00012633,681.42,Chennai,True,0,card,desktop,1,7,19,Utilities,735,0,0
TXN00012634,276.63,Kolkata,True,0,upi,mobile,0,3,4,Food,1045,0,0
TXN00012635,821.35,Kolkata,True,0,netbanking,tablet,0,6,15,Entertainment,1666,0,0
TXN00012636,3678.53,Bangalore,True,0,netbanking,mobile,1,14,0,Food,679,0,0
TXN00012637,2500.18,Bangalore,True,0,upi,mobile,1,6,0,Food,1328,1,0
TXN00012638,2047.74,Pune,True,0,upi,mobile,3,8,1,Utilities,1224,0,0
TXN00012639,1459.21,Mumbai,True,0,card,mobile,4,6,5,Food,241,0,0
TXN00012640,539.27,Bangalore,True,0,upi,mobile,0,8,17,Grocery,195,1,0
TXN00012641,162.3,Chennai,True,0,card,mobile,0,6,10,Electronics,305,0,0
TXN00012642,641.28,Delhi,True,0,netbanking,mobile,0,11,15,Entertainment,124,0,0
TXN00012643,617.18,Mumbai,True,0,upi,mobile,5,7,15,Grocery,1453,0,0
TXN00012644,2535.85,Mumbai,True,0,upi,desktop,2,10,16,Food,1537,0,0
TXN00012645,1124.33,Bangalore,True,0,upi,mobile,4,14,13,Grocery,400,0,0
TXN00012646,4713.35,Kolkata,True,0,card,tablet,1,10,2,Travel,1592,0,0
TXN00012647,2986.48,Delhi,True,0,upi,desktop,1,8,17,Grocery,1102,0,0
TXN00012648,484.18,Mumbai,True,0,card,desktop,2,11,2,Food,25,0,0
TXN00012649,111.05,Kolkata,True,0,upi,mobile,4,10,16,Utilities,763,0,0
TXN00012650,3672.93,Hyderabad,True,0,upi,tablet,2,8,11,Utilities,1896,0,0
TXN00012651,3568.62,Delhi,True,0,card,mobile,4,7,21,Entertainment,1558,0,0
TXN00012652,178.0,Mumbai,True,0,card,mobile,0,6,18,Entertainment,155,0,0
TXN00012653,4208.14,Mumbai,True,0,card,desktop,1,15,20,Travel,40,0,0
TXN00012654,1217.97,Delhi,True,0,upi,desktop,1,4,3,Entertainment,1567,0,0
TXN00012655,954.67,Pune,True,0,upi,mobile,3,7,0,Food,418,0,0
TXN00012656,4726.18,Delhi,True,0,netbanking,mobile,2,5,3,Utilities,666,0,0
TXN00012657,3511.38,Hyderabad,True,0,card,mobile,0,11,3,Entertainment,754,0,0
TXN00012658,1637.75,Ahmedabad,True,0,netbanking,mobile,1,11,6,Grocery,1699,0,0
TXN00012659,1346.35,Pune,True,0,upi,mobile,2,7,6,Fashion,524,0,0
TXN00012660,1576.0,Bangalore,True,0,upi,tablet,2,9,16,Fashion,1852,0,0
TXN00012661,515.2,Pune,True,0,card,tablet,2,6,17,Entertainment,1244,0,0
TXN00012662,752.95,Hyderabad,True,0,netbanking,tablet,0,7,8,Entertainment,994,0,0
TXN00012663,296.5,Hyderabad,True,0,netbanking,mobile,2,9,0,Entertainment,902,0,0
TXN00012664,554.61,Ahmedabad,True,0,netbanking,mobile,2,6,15,Utilities,1857,0,0
TXN00012665,534.49,Hyderabad,True,0,upi,mobile,1,8,6,Fashion,1991,0,0
TXN00012666,397.73,Mumbai,True,0,netbanking,mobile,1,10,22,Grocery,1857,0,0
TXN00012667,929.86,Pune,True,0,netbanking,mobile,1,10,6,Travel,511,0,0
TXN00012668,560.17,Hyderabad,True,0,upi,mobile,1,10,19,Electronics,1044,0,0
TXN00012669,1390.02,Chennai,True,0,upi,mobile,3,5,20,Grocery,1464,0,0
TXN00012670,134.3,Pune,True,0,card,tablet,3,7,16,Grocery,1894,0,0
TXN00012671,706.22,Chennai,True,0,upi,mobile,2,5,12,Grocery,744,1,0
TXN00012672,924.56,Pune,True,0,card,desktop,1,6,12,Travel,300,0,0
TXN00012673,568.45,Ahmedabad,True,1,netbanking,mobile,1,10,0,Food,147,0,1
TXN00012674,661.81,Bangalore,True,0,netbanking,mobile,2,16,18,Food,54,0,0
TXN00012675,139.89,Chennai,True,0,wallet,mobile,2,8,13,Electronics,135,1,0
TXN00012676,1184.1,Bangalore,True,0,card,mobile,1,5,5,Electronics,1215,0,0
TXN00012677,1631.05,Kolkata,False,0,upi,mobile,2,11,10,Travel,1641,0,0
TXN00012678,1376.78,Bangalore,True,0,card,mobile,2,10,14,Electronics,1511,0,0
TXN00012679,2507.93,Ahmedabad,True,0,upi,tablet,3,10,20,Utilities,1347,0,0
TXN00012680,998.54,Chennai,True,0,upi,mobile,2,7,15,Entertainment,623,0,0
TXN00012681,1354.46,Kolkata,True,0,card,desktop,3,12,14,Fashion,859,0,0
TXN00012682,949.86,Mumbai,True,0,upi,tablet,3,1,8,Entertainment,245,0,0
TXN00012683,1704.31,Kolkata,True,0,upi,mobile,1,6,5,Travel,1481,0,0
TXN00012684,141.13,Kolkata,True,0,upi,mobile,2,7,22,Utilities,332,0,0
TXN00012685,299.37,Mumbai,True,0,wallet,mobile,1,8,14,Fashion,420,0,0
TXN00012686,4583.42,Bangalore,True,0,upi,mobile,0,6,7,Fashion,1948,0,0
TXN00012687,53.42,Hyderabad,True,0,upi,mobile,3,4,19,Electronics,178,0,0
